61_291_distance,0_17_distance,61_291_0_17_ratio
132.09466302617983,60.207972893961475,2.1939729354254376
135.09256086106296,64.1248781675256,2.1067106047068815
139.05754204644924,66.06814663663572,2.1047592391420267
143.0873858870865,69.00724599634447,2.07351248149602
142.0563268566381,68.00735254367721,2.0888377733187524
144.05554484295286,67.00746227100382,2.149843315365938
143.0314650697531,62.0,2.3069591140282757
139.0323703315167,57.0,2.4391643917809946
139.01438774457844,56.0357029044876,2.480818130924981
138.03260484392808,55.036351623268054,2.5080260731812607
140.03213916812098,55.00909015790027,2.5456181654007946
138.01449199268893,57.0087712549569,2.420934339655472
139.0323703315167,58.034472514187634,2.3956859485115087
140.0142849854971,61.032778078668514,2.294083431775381
139.01438774457844,59.07622195096772,2.3531360529445853
139.0323703315167,60.07495318350236,2.3143150841388826
139.0323703315167,62.20128616033595,2.2352008923599045
139.0323703315167,65.19202405202648,2.1326592072147035
136.0588108135596,63.12685640834652,2.1553237172692503
137.03284277865654,64.28063471995279,2.131790443197372
137.03284277865654,67.06713054842886,2.043219109839592
139.0323703315167,69.1158447825099,2.0115846195473184
140.05713120009278,70.02856560004639,2.0
140.05713120009278,72.06247289678588,1.9435515542284367
142.0563268566381,74.06078584514209,1.918104503423333
139.05754204644924,80.05623023850174,1.7369983776674482
141.088624630053,82.09750300709517,1.7185495229722103
142.0563268566381,82.05485969764375,1.7312359972351195
142.08800090085018,81.15417426109393,1.750840325769521
143.05593311708537,81.05553651663777,1.764912543484567
143.1258187749506,82.29823813423954,1.7391115778383137
143.05593311708537,82.21921916437786,1.739933005579619
144.1700384962146,83.38465086573187,1.7289757407314799
142.22517358048822,83.48652585896721,1.7035703919545953
147.12239802287073,81.39410298049853,1.8075314136470089
145.16886718577092,84.38009243891595,1.7204160719646153
146.08559134972896,82.29823813423954,1.775075562510143
145.08618128546908,84.38009243891595,1.719436150067022
147.12239802287073,83.60023923410746,1.7598322608967765
148.12157169028418,82.38931969618392,1.7978249151284693
146.12323566086263,83.48652585896721,1.7502613045332234
149.164338901763,81.2219182240853,1.8365035222417372
147.12239802287073,79.1012010022604,1.8599262231007916
146.16771189288008,75.02666192761077,1.9482102513625024
145.08618128546908,70.0,2.072659732649558
143.1258187749506,73.0,1.960627654451378
142.12670403551894,76.05918747922567,1.868632952124798
144.08677940741129,81.05553651663777,1.7776303211297044
144.1700384962146,75.05997601918082,1.9207312091249988
141.28694207179942,63.0317380372777,2.241520644540068
143.22360140703069,51.24451190127583,2.7949061488370788
138.1774221788784,49.36598018878993,2.799041397546399
132.1854757528224,44.10215414239989,2.9972566719986826
129.1394595001853,39.11521443121589,3.3015148038438356
131.18688958886096,37.21558813185679,3.525052166959149
131.13733259449805,40.11234224026316,3.2692514390961604
131.18688958886096,52.15361924162119,2.515393782761049
141.2267680009707,73.33484846919642,1.9257797752223027
145.2205219657332,81.09870529176159,1.7906638761159783
147.2175261305528,84.38009243891595,1.7446950089219901
147.27525250360293,83.2946576918352,1.7681236298308158
144.4195277654653,57.3149195236284,2.5197545240542043
127.39309243440164,42.04759208325728,3.0297357380692356
134.09325113517085,45.0,2.979850025226019
139.2300254973761,62.07253821135398,2.243021302323817
134.13426109685773,63.071388124885914,2.126705390267647
136.1800279042415,65.62011886609167,2.0752785922582464
137.13132391981054,64.28063471995279,2.1333224931154082
132.30646242719968,64.19501538281614,2.0610083452463157
132.30646242719968,65.27633568147036,2.02686718005767
134.3726162579266,67.1863081289633,2.0
133.37541002748594,67.26812023536856,1.982743230534918
131.38112497615478,62.289646009589745,2.109196847192359
129.46814279968643,57.55866572463264,2.2493249482028843
130.4645545732633,56.43580423808985,2.3117337713991453
131.38112497615478,54.147945482723536,2.426336286721595
131.54847015454038,49.16299421312742,2.675761968123059
131.4610208388783,51.15662224971465,2.569775232562615
134.45073447177595,49.16299421312742,2.734795482327949
132.3782459469833,55.226805085936306,2.3969926513220274
131.64345787011217,65.19202405202648,2.0193184639435975
128.76334882255898,65.37583651472461,1.9695862521553753
131.54847015454038,57.3149195236284,2.2951872086343728
133.5402561027947,48.25971404805462,2.7671166051630967
135.44740676735012,46.17358552246078,2.933439221467061
135.44740676735012,52.23983154643591,2.5927994550853617
137.71347065556077,58.309518948453004,2.361766537249308
138.81282361511128,69.26037828369117,2.004216942716262
138.61096637712328,64.4980619863884,2.149071803217523
132.54433220624713,41.10960958218893,3.224169082444243
133.4541119636259,39.20459156782532,3.4040429099419542
135.36986370680884,42.190046219457976,3.2085734868044895
139.2300254973761,59.135437767890075,2.3544262248275185
138.2931668593933,63.50590523722971,2.1776426356382412
139.35924798878617,63.788713735268246,2.184700706885952
140.4314779527724,68.46897107449476,2.05102363521692
142.42541907960108,71.34423592694787,1.9963129078211166
145.34441853748632,71.34423592694787,2.0372272076234736
144.2809758769326,71.25307010929424,2.024908900846261
146.4137971640651,72.24956747275377,2.02650067378299
144.34680460612904,71.25307010929424,2.025832773026021
146.4137971640651,74.24284477308234,1.9720930361918088
143.28293687665675,75.23961722390672,1.9043549417623813
141.35416513141735,75.16648189186454,1.8805478395912059
142.42541907960108,75.16648189186454,1.8947995901217796
140.4314779527724,73.24616030891995,1.9172537831402283
142.35167719419397,71.25307010929424,1.9978321913124923
138.36184445142382,73.17103251970687,1.8909374336648777
138.2931668593933,72.17340230306452,1.916123702727553
139.35924798878617,74.06078584514209,1.8816874058044744
138.43771162512041,75.16648189186454,1.8417479192957131
137.44089638822936,74.54528824815154,1.8437234548038308
138.36184445142382,74.24284477308234,1.863638777235926
140.51334456200237,74.43117626371358,1.8878291546025847
141.59802258506295,75.53806987208503,1.874525293336761
140.69825869569246,74.67261881037788,1.8842014775587117
140.60227594174995,67.47592163134935,2.083739985204234
141.69333082400175,62.20128616033595,2.2779807230795766
138.81282361511128,61.5223536610881,2.256298976788142
139.70325694127536,62.51399843235114,2.23475158275876
137.81872151489435,66.75327707311455,2.0645985868819916
137.93114224133723,71.7007670809734,1.9237052524914868
143.01398533010678,75.53806987208503,1.8932703148529528
139.70325694127536,75.4254598925323,1.8522029184883637
141.7956275771577,76.32168761236873,1.8578680845911772
142.68847185389575,74.33034373659252,1.919653060660485
143.68368035375485,73.33484846919642,1.9592824332910126
138.43771162512041,69.46221994724903,1.9929929065073464
140.60227594174995,64.19501538281614,2.1902366578353787
141.42842712835352,57.07889277132134,2.477771033418025
140.28898745090436,52.3450093132096,2.6800833411161804
139.29106216839614,51.478150704935004,2.7058287887377985
137.2953021774598,53.33854141237835,2.5740355574402245
137.3644786689776,52.773099207835045,2.602926125827826
137.3644786689776,54.3323108288245,2.5282281679818173
138.2931668593933,53.33854141237835,2.592743693349279
136.2974687952788,54.3323108288245,2.5085895798669027
139.35924798878617,54.3323108288245,2.564942404674108
140.356688476182,55.44366510251645,2.5315189429966374
141.42842712835352,57.42821606144492,2.4626992936195884
139.43457247038842,63.198101237299845,2.206309521022341
141.42842712835352,67.06713054842886,2.108759178629667
140.60227594174995,69.18092222571191,2.0323851058680082
140.60227594174995,73.24616030891995,1.9195856185327893
141.50971698084905,79.22752047110903,1.7861182091701548
141.42842712835352,79.22752047110903,1.7850921786694884
140.356688476182,71.34423592694787,1.9673164433339596
131.38112497615478,41.30375285612676,3.1808520023300124
131.24404748406687,38.3275357934736,3.4242756484859918
129.24782396620841,38.3275357934736,3.372192375284839
130.31116606031887,47.38143096192854,2.750258137307529
132.3782459469833,56.43580423808985,2.345642943059862
136.36715146984628,61.204574992397426,2.228054871499152
138.52075656738234,63.28506932918696,2.188837873382827
138.61096637712328,69.58448102845921,1.9919810326735508
143.58969322343438,75.32595834106593,1.9062444924136157
139.43457247038842,76.32168761236873,1.8269325120084423
140.51334456200237,75.16648189186454,1.869361729130102
141.59802258506295,73.24616030891995,1.9331801419742007
132.54433220624713,63.28506932918696,2.094401311576314
129.65338406690356,57.14017850864661,2.2690405849411905
133.843191832831,56.22277118748239,2.3805868868774342
133.73481222179961,60.207972893961475,2.2212143308218315
133.843191832831,61.1310068623117,2.189448509073185
137.81872151489435,58.309518948453004,2.3635715745953823
133.73481222179961,53.600373133029585,2.4950350977946765
131.97348218486925,58.309518948453004,2.2633265471035173
127.88275880665071,63.387695966961914,2.017469744811423
128.9961239727768,64.6297145282261,1.9959259438851393
127.88275880665071,58.69412236331676,2.178800085212215
127.88275880665071,51.62363799656123,2.4772132257546295
128.00390619039717,48.25971404805462,2.652396698060359
123.9112585683803,58.215118311311535,2.128506514506278
124.78781991845197,66.18912297349165,1.8853221543429235
123.68508398347798,61.1310068623117,2.023279025357129
128.56126943990557,42.2965719651132,3.0395198349867383
131.54847015454038,42.2965719651132,3.1101449607557647
135.44740676735012,44.28317965096906,3.058664888901809
135.44740676735012,50.24937810560445,2.6955041410202707
135.44740676735012,60.530983801686226,2.237654144381789
140.4314779527724,67.89698078707183,2.0683022473881754
141.42842712835352,71.56814934033156,1.9761364298497077
140.356688476182,72.44308110509934,1.9374754129045757
143.42245291445826,73.43704787094863,1.9529986168084452
144.49913494550754,73.33484846919642,1.9704020388915506
148.33745312630927,67.60177512462228,2.1942834023641047
145.41664278891878,62.39390995922599,2.330622377792121
146.34206503941374,55.226805085936306,2.6498376071492182
142.28492541376264,44.181444068749045,3.220467968234776
136.1800279042415,41.10960958218893,3.312608153866842
136.1800279042415,41.048751503547585,3.317519362129012
137.17871555019022,42.1070065428546,3.257859601360547
137.23337786413333,43.104524124504614,3.183734901416465
139.0898989862312,50.24937810560445,2.767992445477014
141.12760183606892,58.69412236331676,2.4044588478977285
142.1724305201258,60.67124524847005,2.3433247486165776
143.22360140703069,58.54912467321779,2.4462125131060355
145.2205219657332,58.42088667591412,2.485763743562027
142.35167719419397,57.42821606144492,2.4787758867850913
143.42245291445826,56.43580423808985,2.541337983054011
142.42541907960108,58.42088667591412,2.437919504195415
141.42842712835352,57.87054518492115,2.4438758383289665
141.50971698084905,57.706152185014034,2.452246625752294
140.51334456200237,56.089214649520635,2.5051758246218068
140.69825869569246,57.0701322935211,2.465357149902126
140.60227594174995,56.88585061331157,2.471656386005562
139.60659010233005,56.88585061331157,2.4541531610614857
136.7186892857008,52.952809179494906,2.58189681348658
139.70325694127536,48.373546489791295,2.888009399326514
133.5402561027947,45.27692569068709,2.9494108547714912
132.6386067478093,45.27692569068709,2.9294967519204036
134.6291201783626,47.51841748206689,2.8331987324529626
134.72935834479432,51.78802950489621,2.601554058589091
134.72935834479432,56.88585061331157,2.3684159925924884
132.9661611087573,65.62011886609167,2.026301741087912
131.97348218486925,65.11528238439882,2.026766641443441
133.843191832831,56.71860364994893,2.359775862235133
135.83077707206124,48.662100242385755,2.7913052744433267
131.85598204101322,48.373546489791295,2.7257869560760852
131.85598204101322,46.389654018972806,2.8423575219398214
134.72935834479432,49.49747468305833,2.721944083157612
136.82470537150812,53.600373133029585,2.5526819567454484
132.84953895290718,58.69412236331676,2.263421508044165
133.9589489358587,61.18823416311342,2.1892926110394964
134.08206442324789,62.5859409132754,2.1423671589286135
134.08206442324789,64.53681120105021,2.077605972900408
134.9518432626987,66.91038783328041,2.0169042152162704
135.83077707206124,69.72087205421343,1.948208234779998
136.82470537150812,66.91038783328041,2.0448948183118016
131.7459676802292,44.181444068749045,2.9819298680057713
130.5526713629407,37.21558813185679,3.508010431015781
131.4610208388783,40.311288741492746,3.2611465657153347
133.5402561027947,51.35172830587107,2.600501687253377
136.444127759314,62.64982043070834,2.177885376546662
140.69825869569246,69.42621983083913,2.026586771374153
144.5856147754679,70.57619995437555,2.0486455047018146
145.67429423202984,72.69112738154499,2.004017539408998
148.48568954616468,77.78174593052023,1.9090043270409724
152.47294842036735,83.72574275573791,1.821099979551009
150.26975743641833,90.4267659490264,1.6617840509869106
150.16324450410627,86.70063436907483,1.7319739999234407
156.1569723067145,79.1580697086532,1.9727233481243431
155.32224567009067,77.41446893184762,2.006372294652434
156.32018423735306,77.78174593052023,2.0097284056465963
158.2024020045208,78.40918313565064,2.0176514494587336
157.3848785620779,79.76214641043707,1.973177574136642
157.25775020646836,79.63039620647382,1.9748457586310937
154.3243337908834,77.64663547121665,1.9875211959195695
154.20765220960988,74.16872656315464,2.0791465534776594
152.11837495845134,73.10950690573696,2.080692120582672
150.16324450410627,69.06518659932803,2.17422484319426
144.12494579357175,53.23532661682466,2.707317770978455
134.13426109685773,39.20459156782532,3.421391621050324
135.1332675546625,36.05551275463989,3.747922501456384
134.05968819895114,36.05551275463989,3.7181467674925615
133.01503674397117,37.013511046643494,3.593688709410706
133.00375934536586,37.013511046643494,3.593384026113002
133.0,40.01249804748511,3.3239614243070084
133.00375934536586,39.05124837953327,3.40587727318528
133.00375934536586,40.049968789001575,3.3209453931432535
135.0,41.048751503547585,3.2887723756551477
136.0,41.048751503547585,3.313133652511852
136.0,38.01315561749642,3.577708763999664
138.0,38.01315561749642,3.6303221281761293
139.01438774457844,40.11234224026316,3.4656262880864976
140.0142849854971,45.09988913511872,3.1045372321429885
139.00359707575916,55.08175741568164,2.5235868207099936
135.0148140020198,61.204574992397426,2.20595950578516
138.05795884337854,61.5223536610881,2.2440292125998096
139.0323703315167,60.29925372672534,2.305706318715117
138.05795884337854,58.42088667591412,2.36316096346236
137.03284277865654,57.21887800367987,2.394888672403602
134.09325113517085,54.147945482723536,2.4764236193957663
132.1854757528224,54.147945482723536,2.441190973626092
130.13838787997952,52.23983154643591,2.49117166015935
132.09466302617983,48.041648597857254,2.749586387675953
131.13733259449805,40.049968789001575,3.274342941073918
132.06059215375342,38.01315561749642,3.474076014172565
128.09761902549164,44.01136216933077,2.9105579266700405
126.25371281669304,53.03772242470448,2.380451253274127
122.14745187681976,52.009614495783374,2.3485552250482984
131.18688958886096,53.03772242470448,2.4734638591448137
131.06105447462264,52.08646657242167,2.516220874618049
136.09188072769072,54.3323108288245,2.5048056791924806
138.0905500025255,57.14017850864661,2.416697910413935
139.12943613772032,58.137767414994535,2.393099052885834
142.0563268566381,60.03332407921454,2.36629120635055
144.12494579357175,72.02777242147643,2.0009635304311897
146.12323566086263,84.2140130857092,1.7351415792540967
150.2131818450032,87.14355971613737,1.7237439270820434
150.11995203836165,89.45389874119518,1.6781823280020844
150.11995203836165,87.14355971613737,1.722674085467296
144.2809758769326,73.02739212103907,1.9757103695801492
128.09761902549164,46.04345773288535,2.7821025034356013
129.0155029444136,38.01315561749642,3.3939698204121544
130.034610777285,40.049968789001575,3.246809291222089
135.03332921912278,40.0,3.3758332304780696
134.09325113517085,40.11234224026316,3.3429424373172956
130.09611831257686,47.16990566028302,2.7580321921677613
132.1854757528224,50.35871324805669,2.62487794518704
131.24404748406687,54.589376255824725,2.4042049293439773
125.4830665866913,52.23983154643591,2.402057259222775
125.4830665866913,42.42640687119285,2.9576642435844165
132.54433220624713,36.345563690772494,3.646781580660911
138.52075656738234,35.510561809129406,3.900832583610943
142.35167719419397,47.51841748206689,2.9957158663357526
142.42541907960108,53.23532661682466,2.6753929792663
145.58159224297555,58.42088667591412,2.4919442433419317
146.57762448614045,67.1863081289633,2.1816591589581984
147.41099009232656,78.40918313565064,1.8800220101426177
146.27713423498562,75.32595834106593,1.941921980901487
144.2809758769326,71.449282711585,2.0193481362065295
144.2809758769326,72.44308110509934,1.9916460437072232
138.2316895650198,70.34912934784623,1.9649381711822396
134.30189872075525,64.28063471995279,2.0893057342364383
136.36715146984628,58.309518948453004,2.3386773536992833
140.22838514366484,50.35871324805669,2.784590314151368
140.22838514366484,50.35871324805669,2.784590314151368
134.18271125595876,50.24937810560445,2.6703357596577497
136.2974687952788,50.35871324805669,2.7065319982245266
134.23859355639868,51.35172830587107,2.614100790470398
138.13037319865606,52.3450093132096,2.638845135591522
137.17871555019022,55.31726674375732,2.4798534639398313
136.36715146984628,57.48912940721924,2.372051079498899
134.3726162579266,59.53990258641679,2.2568497834355186
141.50971698084905,69.26037828369117,2.0431554156580534
141.42842712835352,77.41446893184762,1.82689914533756
142.28492541376264,76.16429609731846,1.8681315616960334
139.29106216839614,70.25667228100119,1.9826026147563958
141.2267680009707,60.40695324215582,2.337922381796499
135.29966740535616,47.095647357266465,2.8728698934527026
132.13629327327143,38.118237105091836,3.4664848982646332
133.13526955694348,40.049968789001575,3.3242290464282402
133.09395177843356,43.04648650006177,3.091865622487972
131.13733259449805,49.16299421312742,2.667399223611201
137.13132391981054,68.18357573492314,2.011207573696855
141.088624630053,80.05623023850174,1.7623690774562444
144.12494579357175,80.09993757800315,1.7993140837746544
141.28694207179942,71.06335201775947,1.988182910883381
132.30646242719968,42.2965719651132,3.128065852152933
134.13426109685773,42.04759208325728,3.19005808540147
136.09188072769072,57.0350769263968,2.386108480283387
132.13629327327143,56.0,2.359576665594133
129.18978287774928,43.18564576337837,2.9914982303518736
130.13838787997952,43.18564576337837,3.013463978124358
132.1854757528224,53.33854141237835,2.4782356669795615
128.3160161476345,58.137767414994535,2.2071025746774726
127.251719045363,59.30430001273095,2.1457418605066696
125.32358118087753,62.03224967708329,2.0202972136794206
121.33424908079334,62.00806399170998,1.9567495140150615
121.26417442921878,62.03224967708329,1.9548569503842719
123.40583454602137,55.08175741568164,2.240412077173268
125.19584657647394,43.18564576337837,2.8990152714733886
129.1394595001853,41.10960958218893,3.141344829412732
132.1854757528224,41.048751503547585,3.2202069712497456
131.0953851209111,44.181444068749045,2.967204623663242
133.13526955694348,47.265209192385896,2.8167709787348336
133.09395177843356,51.24451190127583,2.597233280996866
134.05968819895114,54.147945482723536,2.475803781728418
129.1394595001853,57.3149195236284,2.253156081758901
133.24038426843418,65.49045732013177,2.0345007459197584
133.24038426843418,68.46897107449476,1.9459965905354066
133.18408313308313,66.27216610312357,2.0096533879070817
138.2316895650198,69.35416353759881,1.9931274852746306
140.22838514366484,70.11419257183242,2.0
142.22517358048822,71.11258679024411,2.0
144.49913494550754,68.0294054067798,2.1240687623459187
146.57762448614045,66.06814663663572,2.2185823569759577
150.65191668213185,63.071388124885914,2.388593642236479
152.64337522473747,62.12889826803627,2.4568820545666843
156.62694531912445,62.07253821135398,2.523288878341293
159.70597985047397,63.071388124885914,2.5321462647095156
158.61904047118682,63.28506932918696,2.506421216766085
160.61133210331082,63.28506932918696,2.537902443748089
157.62296786953354,65.12296062065974,2.420390080046958
161.4465855941215,72.02777242147643,2.241449098958712
163.44112089679268,79.1580697086532,2.0647436388778697
161.31026005806325,76.10519036176179,2.1195697598453394
159.45218719101973,72.06247289678588,2.2126938027702847
158.5339080449353,66.12110101926616,2.3976295857315226
165.3027525481654,63.198101237299845,2.615628465283746
165.51132891738862,62.39390995922599,2.6526840363995334
162.4438364481706,63.071388124885914,2.575555117425354
160.52725625263767,64.19501538281614,2.5006187052898183
158.5339080449353,68.00735254367721,2.331128945846231
156.3873396410336,71.02816342831905,2.2017652166785675
159.38004893963358,72.00694410957877,2.2133983174885485
159.38004893963358,71.02816342831905,2.243899338612048
159.53056133543816,74.02702209328699,2.1550314577614884
161.5239920259526,73.00684899377592,2.2124498489138062
159.53056133543816,70.00714249274856,2.278775502827623
156.46085772486356,68.06614430096654,2.2986590372012863
159.38004893963358,66.12110101926616,2.4104264218648432
155.46382215808282,64.28063471995279,2.4185172227278375
152.47294842036735,62.289646009589745,2.4478056657585356
147.57371039585607,60.29925372672534,2.4473555023525884
148.66068747318505,58.42088667591412,2.5446496267314473
147.6651617681029,57.21887800367987,2.580707048443107
147.763324272297,59.413803110051795,2.487020128952122
147.8681845428556,60.207972893961475,2.4559568680925636
147.763324272297,67.06713054842886,2.203215242160954
147.57371039585607,65.37583651472461,2.257312766661395
137.3644786689776,42.579337712087536,3.226083026415467
140.22838514366484,41.43669871020132,3.384159199659937
137.44089638822936,43.41658669218482,3.165631083867985
135.44740676735012,49.49747468305833,2.736450851980741
135.36986370680884,54.74486277268398,2.472740945007068
140.51334456200237,55.54277630799526,2.5298221281347035
140.60227594174995,59.22837157984339,2.373900753833991
140.60227594174995,61.18823416311342,2.297864579110706
141.59802258506295,64.6297145282261,2.1909120846143
142.59382875847047,64.6297145282261,2.2063199535903046
144.49913494550754,63.63961030678928,2.2705848487901865
144.49913494550754,63.50590523722971,2.2753653287158615
146.4923206178399,62.39390995922599,2.3478624871172795
142.35167719419397,59.30430001273095,2.400360128416238
140.1748907615055,52.15361924162119,2.687730838239486
133.18408313308313,35.22782990761707,3.7806496591572807
129.31357237351384,37.33630940518894,3.463480307337019
128.2497563350512,38.118237105091836,3.3645248593597623
129.18978287774928,40.44749683231337,3.194011817674215
133.18408313308313,40.311288741492746,3.3038904805838083
135.1332675546625,40.311288741492746,3.3522437950630115
133.09395177843356,40.11234224026316,3.318029921594536
133.09395177843356,45.09988913511872,2.951092659666761
131.06105447462264,56.32051136131489,2.3270572533303575
130.09611831257686,64.6297145282261,2.0129458912550087
133.13526955694348,62.64982043070834,2.125070249869162
131.24404748406687,62.64982043070834,2.0948830592295917
132.1854757528224,63.953107821277925,2.0669124653367166
132.24220203853233,64.4980619863884,2.05032830391773
130.38404810405297,65.76473218982953,1.9825831226332702
132.3782459469833,66.91038783328041,1.9784408704494159
129.5569372901351,66.91038783328041,1.9362753898983538
131.54847015454038,67.89698078707183,1.93747157280944
134.6291201783626,67.26812023536856,2.0013807388596634
132.74034804836094,68.65857557508748,1.933339672961775
133.63382805263043,69.42621983083913,1.9248322662278996
132.6386067478093,68.73136110975832,1.9298120189413441
132.74034804836094,69.2314957226839,1.917340462786913
131.64345787011217,68.24954212300622,1.928854813895323
